audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
2c1e39c1-49e5-4044-ad8d-aa8a948de53e,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-27T21:34:47.929796,connection,Success,{'method': 'SSH'},
2c1e39c1-49e5-4044-ad8d-aa8a948de53e,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-27T21:34:47.929796,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
2c1e39c1-49e5-4044-ad8d-aa8a948de53e,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-27T21:34:47.929796,telnet_port,Secure,{'port_23_accessible': False},
4a3a9dd8-fa26-42a2-8555-d0cbd734ea0a,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-27T21:34:47.940118,connection,Success,{'method': 'SSH'},
4a3a9dd8-fa26-42a2-8555-d0cbd734ea0a,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-27T21:34:47.940118,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
4a3a9dd8-fa26-42a2-8555-d0cbd734ea0a,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-27T21:34:47.940118,telnet_port,Secure,{'port_23_accessible': False},
10c11137-55a7-4526-8aef-f58c536ae7b2,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-27T21:34:47.932919,connection,Success,{'method': 'SSH'},
10c11137-55a7-4526-8aef-f58c536ae7b2,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-27T21:34:47.932919,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
10c11137-55a7-4526-8aef-f58c536ae7b2,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-27T21:34:47.932919,telnet_port,Secure,{'port_23_accessible': False},
8d61be7b-d709-4353-b5e7-7a91aafa8834,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-27T21:34:47.936198,connection,Success,{'method': 'SSH'},
8d61be7b-d709-4353-b5e7-7a91aafa8834,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-27T21:34:47.936198,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
8d61be7b-d709-4353-b5e7-7a91aafa8834,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-27T21:34:47.936198,telnet_port,Secure,{'port_23_accessible': False},
996a136a-90ad-4d5c-9a30-8dfeae148247,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-27T21:34:47.940669,connection,Success,{'method': 'SSH'},
996a136a-90ad-4d5c-9a30-8dfeae148247,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-27T21:34:47.940669,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
996a136a-90ad-4d5c-9a30-8dfeae148247,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-27T21:34:47.940669,telnet_port,Secure,{'port_23_accessible': False},
886a4722-20c8-4b50-b9bb-d8dd8908fc3e,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-27T21:34:47.939543,connection,Success,{'method': 'SSH'},
886a4722-20c8-4b50-b9bb-d8dd8908fc3e,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-27T21:34:47.939543,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
886a4722-20c8-4b50-b9bb-d8dd8908fc3e,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-27T21:34:47.939543,telnet_port,Secure,{'port_23_accessible': False},
