audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
4ed64fc4-2d37-4318-92e3-cfe6ba11032c,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-28T10:25:11.717350,connection,Success,{'method': 'SSH'},
4ed64fc4-2d37-4318-92e3-cfe6ba11032c,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-28T10:25:11.717350,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
4ed64fc4-2d37-4318-92e3-cfe6ba11032c,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-28T10:25:11.717350,telnet_port,Secure,{'port_23_accessible': False},
43229c8c-31a0-45a4-a7cd-c4c1e1cd0045,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-28T10:25:11.715775,connection,Success,{'method': 'SSH'},
43229c8c-31a0-45a4-a7cd-c4c1e1cd0045,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-28T10:25:11.715775,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
43229c8c-31a0-45a4-a7cd-c4c1e1cd0045,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-28T10:25:11.715775,telnet_port,Secure,{'port_23_accessible': False},
3b321036-d7ae-4997-8c07-cf909139d091,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-28T10:25:11.720524,connection,Success,{'method': 'SSH'},
3b321036-d7ae-4997-8c07-cf909139d091,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-28T10:25:11.720524,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
3b321036-d7ae-4997-8c07-cf909139d091,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-28T10:25:11.720524,telnet_port,Secure,{'port_23_accessible': False},
36e6f732-4d2c-4a74-bda8-c48de517f175,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-28T10:25:11.723655,connection,Success,{'method': 'SSH'},
36e6f732-4d2c-4a74-bda8-c48de517f175,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-28T10:25:11.723655,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
36e6f732-4d2c-4a74-bda8-c48de517f175,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-28T10:25:11.723655,telnet_port,Secure,{'port_23_accessible': False},
bdf02212-a0fd-4248-b39f-c16a33a1eff5,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-28T10:25:11.721857,connection,Success,{'method': 'SSH'},
bdf02212-a0fd-4248-b39f-c16a33a1eff5,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-28T10:25:11.721857,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
bdf02212-a0fd-4248-b39f-c16a33a1eff5,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-28T10:25:11.721857,telnet_port,Secure,{'port_23_accessible': False},
ed7efd53-2929-4ea5-a51e-db7488e8a682,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-28T10:25:11.722696,connection,Success,{'method': 'SSH'},
ed7efd53-2929-4ea5-a51e-db7488e8a682,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-28T10:25:11.722696,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
ed7efd53-2929-4ea5-a51e-db7488e8a682,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-28T10:25:11.722696,telnet_port,Secure,{'port_23_accessible': False},
