audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
d819d60a-d99c-4924-a669-168c37b43e33,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-28T14:19:28.713250,connection,Failed,{'method': 'SSH'},
b31f7088-d27a-418d-9d6f-2c23fd57d1a8,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-28T14:19:28.713390,connection,Failed,{'method': 'SSH'},
3e6c1b51-ae64-445a-896f-992a46f6f970,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-28T14:19:28.711905,connection,Failed,{'method': 'SSH'},
61325b88-f441-4d60-a32a-fd6431252f52,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-28T14:19:31.780666,connection,Failed,{'method': 'SSH'},
7c1f7df2-7b01-4c3f-9643-b83f5dda33ed,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-28T14:19:28.703786,connection,Failed,{'method': 'SSH'},
c4c3e5aa-2958-42d5-a728-b084498779e4,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-28T14:19:28.705541,connection,Failed,{'method': 'SSH'},
