audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
6a79bea8-ee82-4e35-9532-11030b8894e2,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-28T06:52:32.347013,connection,Failed,{'method': 'SSH'},
ac715a92-ac42-43cc-8fbc-329629316358,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-28T06:52:32.346811,connection,Failed,{'method': 'SSH'},
8f8f388c-91e7-47e3-b8ba-3d430f3b7509,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-28T06:52:35.415411,connection,Failed,{'method': 'SSH'},
6697282d-d0f9-4bd6-96dd-0391f5ca4db8,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-28T06:52:32.343403,connection,Failed,{'method': 'SSH'},
759b7d54-7094-44b8-b735-debb4b75d988,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-28T06:52:32.337918,connection,Failed,{'method': 'SSH'},
ff83261e-ed96-4af7-b6fc-4cf539ad64e2,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-28T06:52:32.344946,connection,Failed,{'method': 'SSH'},
